0.000000000000000000e+00,0.000000000000000000e+00,1.080488697240971352e-01,3.026075344000787037e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.589028542627096002e-02,3.652500291010636890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.206973429438203460e-01,1.116829494540109297e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.536105037027232556e-01,2.100422109872374377e-01,8.330783117483098188e-02,3.205375418413197730e-01,8.554763298847747888e-02,0.000000000000000000e+00,2.162760409189752597e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.083917717125059021e-02,0.000000000000000000e+00,1.841126621082280618e-02,5.268699958905534442e-02,4.031688609905029197e-02,5.484969338535216482e-02,2.125444110987793206e-02,7.522768766780603411e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.241742966033265505e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.977747203028760281e-02,1.847980285766622627e-02,2.192374737187430950e-02,4.261839244949426619e-02,0.000000000000000000e+00,5.766711193887965464e-02,0.000000000000000000e+00,1.687699209487306465e-02,8.542415517797455338e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.674355032533692084e-02,0.000000000000000000e+00,1.530806654112635834e-01,0.000000000000000000e+00,6.449181147880810039e-03,1.246605072038728043e-02,2.038372772093567931e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.102239652393348951e-02,1.351980405370240834e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.012547117382332218e-01,7.375770833658382153e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.464942920631671641e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.661722937922217716e-02,0.000000000000000000e+00,1.472730373911524532e-02,0.000000000000000000e+00,2.728998691416506528e-01,4.935638672492147216e-02,4.197278075637001470e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.615579737838231389e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.373408540734731287e-01,0.000000000000000000e+00,3.324346817776987484e-01,0.000000000000000000e+00,2.741551398599291200e-01,0.000000000000000000e+00,1.982128918519768246e-02,3.226116003221893291e-01,3.654162591099900659e-02,0.000000000000000000e+00,1.200729923247564335e-01,2.488124363673309136e-01,8.424098075260538776e-02,0.000000000000000000e+00,1.336492920066367773e-01,1.842589090927506668e-01,1.969722377086722820e-01,1.112287469003998830e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.336492920066367773e-01,1.842589090927506668e-01,1.099500241027032837e-01,0.000000000000000000e+00,8.632122026586032393e-02,8.532710093750414670e-02,2.874904863592857296e-02,1.518307236172175001e-01,0.000000000000000000e+00,3.852010213698783270e-01,1.543789412486081154e-02,0.000000000000000000e+00,6.197686297033214720e-01,9.430355715305055453e-02,3.484245390585034574e-01,5.102525749284307910e-01,5.412332034357029975e-02,1.124089370921386305e-02,0.000000000000000000e+00,1.222103062498439696e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.623592106892426445e-02,3.998534982367255020e-02,3.869090736546153264e-02,1.141231334176419365e-02,1.517541474995320328e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.264130488533548591e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.076901976779755132e-02,5.405310425029148658e-02,6.976585972378200606e-02,0.000000000000000000e+00,1.579150504393848631e-01,1.238451960271579055e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.536341411642350718e-01,2.897588751446600330e-02,2.370815762090743017e-02,4.076596571503224298e-02,9.527524784095967036e-02,1.040732252061104396e-02,3.038849678636571308e-02,0.000000000000000000e+00,8.099373937715950711e-02,0.000000000000000000e+00,2.586699813734305575e-02,1.077532550421346491e-02,0.000000000000000000e+00,1.230826083133253757e-01,1.097594243472439640e-01,1.759104444700539116e-01,0.000000000000000000e+00,1.776506839710017549e-01,1.691367318257007424e-02,4.421146397060281286e-02,2.099944754348040399e-01,6.396633486639435873e-02,8.204251920475866267e-02,1.300690009625678212e-02,0.000000000000000000e+00,2.841753786924998068e-02,7.691501246386063528e-02,0.000000000000000000e+00,5.677012485397009423e-03
1.080488697240971352e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.828579083376064007e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.571560696441548277e-01,1.190082909432039759e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.938273294361310128e-01,0.000000000000000000e+00,5.939071528544206391e-01,1.073560145753102435e-02,0.000000000000000000e+00,1.367544481035184167e-01,0.000000000000000000e+00,1.251997239711677423e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.951206428903409562e-02,8.896104270392060642e-02,2.237676357748696609e-01,0.000000000000000000e+00,2.236662428930544580e-02,1.073560145753102435e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.543631930524765217e-03,0.000000000000000000e+00,4.367685028682831150e-01,2.946851967873238554e-01,3.478870586393586484e-01,1.374461467560089689e-01,1.511132508099786997e-02,0.000000000000000000e+00,1.133031051519919480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.917634980898709374e-02,3.398732301209798634e-01,7.318932305938534721e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.239429504030236801e-01,2.737562506196579079e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.311599452848057845e-02,2.210327706622524646e-01,4.846866430692159389e-02,1.964338128285040008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.212268114079466774e-02,0.000000000000000000e+00,1.258551995690892211e-01,0.000000000000000000e+00,1.183487461253282247e-01,4.572259059146330240e-02,2.450240158752064329e-02,0.000000000000000000e+00,1.331523187247897651e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.338002950526101242e-01,9.427273841398645104e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.949801445876537240e-02,0.000000000000000000e+00,6.165106914549017131e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.260915107936379120e-02,0.000000000000000000e+00,1.132749226514623286e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.295887036056078689e-01,1.098412106275253319e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.354785157466198986e-01,1.212919148715765061e-01,9.318809150590820489e-02,5.129509720551021779e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.936981665982891232e-01
3.026075344000787037e-01,1.373408540734731287e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.871952258712031886e-02,1.112126669978697607e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.240605649489292417e-01,8.766757675911198561e-03,0.000000000000000000e+00,8.574944547675520529e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.113935073082849503e-02,3.958975373630067851e-03,0.000000000000000000e+00,3.715862000066810084e-02,2.460759530916245275e-01,1.814632565706432166e-01,4.582671742947933696e-02,2.290414208338256707e-01,2.238156709665089367e-02,1.101899555682175069e-01,2.151262468927128135e-01,1.076175293543357725e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.715862000066810084e-02,1.709626823251010619e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.863217163998681924e-02,1.470888023674036260e-01,0.000000000000000000e+00,1.721648452053611278e-01,2.319031329299321709e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.976521337978436321e-02,3.583639208699530843e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.072073175335135076e-03,9.583548185980272915e-02,1.321443325444202066e-01,0.000000000000000000e+00,1.473916706031914714e-01,2.816859143542024824e-02,0.000000000000000000e+00,1.060549322133952366e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.028805980551529692e-01,5.896773424739477909e-02,1.547023813079076091e-02,0.000000000000000000e+00,8.543717644856479998e-04,1.823698145838523743e-01,6.523136859907856244e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.455645478038460894e-01,0.000000000000000000e+00,5.414458810858060328e-02,1.310427814975285293e-02,9.440562973344995834e-02,6.602525706306594522e-02,5.501196400794042957e-02,1.559254910460848020e-01,6.667533984378479217e-02,0.000000000000000000e+00,1.092892581487911463e-03,9.188118510266643502e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.938047441293796719e-02,0.000000000000000000e+00,1.103420552703470586e-01,1.061239615780731893e-02,0.000000000000000000e+00,1.222861443629942035e-01,0.000000000000000000e+00,7.082541239276440859e-02,6.397098903100910394e-02,9.400916822217242341e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.093581224592524714e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.828579083376064007e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.275639598391469232e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.279681467546411655e-01,0.000000000000000000e+00,2.223393822717728008e-01,2.491904205766583558e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.643488390968548540e-01,1.305299459281006602e-01,7.189757253600084774e-02,1.494244705274951346e-01,0.000000000000000000e+00,1.788813531851096150e-01,0.000000000000000000e+00,2.076317597267798853e-03,1.224053068835904423e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.305299459281006602e-01,7.189757253600084774e-02,1.696141461667047268e-02,0.000000000000000000e+00,1.651945055676761198e-01,0.000000000000000000e+00,1.051622736023740123e-01,0.000000000000000000e+00,2.731947443001975229e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.366271880238584036e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.136611694751337054e-02,7.109270427037962803e-02,8.232420391018205330e-02,2.417713716866706497e-01,0.000000000000000000e+00,1.745750862093867761e-01,8.055026339901877330e-03,0.000000000000000000e+00,7.244428486415889490e-02,4.383954431584541345e-03,5.146215705519659872e-02,1.418989024195575765e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.566446829870909496e-02,3.811232246653208783e-02,1.319968612532828045e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.700972468578816704e-04,2.458491716315604203e-02,6.207064403264003771e-02,8.505066980912492913e-02,2.901944765823992467e-02,7.996992131446765961e-02,1.221930089312779077e-01,0.000000000000000000e+00,5.066490036835909205e-02,0.000000000000000000e+00,6.200662715335999997e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.931511863675420548e-01,0.000000000000000000e+00,1.865669161651641039e-01,3.479322454752718091e-02,8.495612226561219393e-02,1.937767122167814715e-02,2.068427512944252533e-01,1.305801441251906447e-01,7.709451812415238359e-02,3.424075399238206419e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.283963975693332038e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.430672423265770710e-02,2.805039065274578247e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.794809221465026750e-02,1.152304797971877570e-01,4.698879207081771425e-03
0.000000000000000000e+00,3.324346817776987484e-01,0.000000000000000000e+00,4.871952258712031886e-02,1.275639598391469232e-01,0.000000000000000000e+00,8.864512723540601824e-02,1.300987886318169529e-01,0.000000000000000000e+00,9.307597641817479117e-02,6.961812024160569656e-01,6.466783899578976147e-01,0.000000000000000000e+00,1.137142466011012709e-01,9.442246063567123759e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019178502710588463e-01,1.390481226308741269e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.123945984076338334e-01,0.000000000000000000e+00,1.057686523767893405e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.010969104643704430e-01,0.000000000000000000e+00,1.019178502710588463e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019942797220301650e-01,0.000000000000000000e+00,3.341638645602890145e-01,9.700014661273737016e-02,1.517057255308411068e-01,4.304479520845415630e-01,2.247903613148061197e-01,1.976758687874843878e-01,4.016667013686592291e-01,8.758413124283566387e-02,0.000000000000000000e+00,1.643835149849952604e-01,7.238099007605316437e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.397617625607377734e-01,2.605214846167477893e-03,9.469610609293780193e-03,1.627112995914023197e-01,2.655106564343626685e-01,9.721343563553960787e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.434898294988721221e-02,0.000000000000000000e+00,3.010079680547309011e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.716006258007521726e-02,1.626000326606669502e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.707782105885372381e-01,2.020596987818119306e-01,1.163009975105607219e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.041041151214064542e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.035236957390273382e-01,8.062647583016173403e-02,1.345446642231331036e-01,0.000000000000000000e+00,8.218429824172490683e-02,0.000000000000000000e+00,1.240595941348866804e-01,0.000000000000000000e+00,1.124705215007144599e-01,1.497713566336828506e-01,0.000000000000000000e+00,1.050742063675253468e-01,9.060234557824312085e-02,0.000000000000000000e+00,3.025234749392527456e-02,1.388303203218382159e-02,7.262438040378428605e-02,4.057447729987934126e-02,1.084938198412809529e-01,8.799430021765063115e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.112126669978697607e-02,0.000000000000000000e+00,8.864512723540601824e-02,0.000000000000000000e+00,5.505345753633156258e-02,0.000000000000000000e+00,6.441675812786859523e-04,0.000000000000000000e+00,7.618675548991739321e-03,4.922017468507576266e-01,7.002881623610063277e-02,0.000000000000000000e+00,8.026699902963330135e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.835814770602937407e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.249535737191122819e-01,1.379988914793365551e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.835814770602937407e-01,7.402985788098857822e-02,3.181109180511385026e-02,1.309775809700288729e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.962923446091382248e-03,4.323057287915350599e-01,0.000000000000000000e+00,9.495857422237792556e-02,3.617322874016089540e-01,6.359856883580174147e-02,1.085805467321528106e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.732451155877064330e-03,1.123374382365368573e-01,2.495524068755681779e-01,1.227762546517686404e-01,5.278441195159350174e-02,2.037025037280722900e-02,0.000000000000000000e+00,6.650681893551396717e-02,7.157768589955451621e-02,1.433703359645242294e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.170398513137449248e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.363791727391676256e-02,4.835456433782208546e-02,2.311324286150754845e-02,0.000000000000000000e+00,8.999191390578414884e-02,0.000000000000000000e+00,1.161921363328662082e-01,0.000000000000000000e+00,1.269084146842045513e-01,0.000000000000000000e+00,8.320277050557581613e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.400212100795987791e-02,1.008453524170072058e-01,2.666511810080327560e-01,4.656113452035191835e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.104893791629302097e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.725580955118989512e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.924961877545269595e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.741551398599291200e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300987886318169529e-01,5.505345753633156258e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.852597591973091373e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.405728919095925011e-01,2.072756225724242396e-01,1.890125501991636869e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.268246173472334565e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.961850665934218751e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.860039486909730033e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900988131869792319e-02,1.005067554749476157e-02,3.532713600559865275e-01,2.015110352369198568e-02,0.000000000000000000e+00,5.726405577700847127e-01,0.000000000000000000e+00,5.158461719771313403e-01,4.079500107422156518e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.402474593528328928e-03,1.683771099141318506e-01,4.774865165293083746e-02,8.336178159064060178e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.202590451735462806e-02,0.000000000000000000e+00,3.203192427023596189e-02,2.332002422438152894e-02,0.000000000000000000e+00,2.412226197269392303e-01,2.416294069301100911e-01,1.921042498694945644e-02,1.243613825238871172e-02,0.000000000000000000e+00,1.347743785284918339e-01,0.000000000000000000e+00,1.518445174959221627e-02,0.000000000000000000e+00,7.917035462197202778e-02,4.608101038237728819e-02,5.132158776299496072e-02,1.301345936733908082e-01,0.000000000000000000e+00,9.130432845972151490e-02,0.000000000000000000e+00,3.819605143757868332e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.261012916218353513e-02,1.386625160798165002e-01,2.240193665248573496e-01,2.171901525089496299e-01,4.342277987343580448e-02,3.173163179184747273e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.623175173720470266e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.214612286003783570e-03,3.708821197593639707e-02,4.740834200781004343e-02,1.653782769106867945e-02,0.000000000000000000e+00
1.589028542627096002e-02,0.000000000000000000e+00,7.571560696441548277e-01,0.000000000000000000e+00,2.279681467546411655e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.389029811261074221e-02,1.921923949158588218e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.711524778570466976e-02,0.000000000000000000e+00,4.971444205092087620e-01,4.059055092355350058e-02,0.000000000000000000e+00,1.375927791521343313e-01,1.343830880045385895e-02,6.914764948005389100e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.094297685466337627e-01,0.000000000000000000e+00,1.990919033623210210e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.059055092355350058e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.921915174144524618e-01,2.380059677789699568e-01,3.382660325476539165e-01,1.499364839355908086e-01,1.364951149770124439e-02,0.000000000000000000e+00,1.535575121068841475e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.768380939049964296e-02,2.908005091855311863e-01,6.429515856160761267e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.457290942947943369e-01,5.984349113838130507e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.266979622796633231e-01,3.667128992552885769e-03,2.217813827585399244e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.798879024371958263e-02,0.000000000000000000e+00,1.087323822810169760e-02,0.000000000000000000e+00,1.265651873950149886e-01,1.102762159980267276e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.105826695660017123e-01,1.451760461899716526e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.880744066273764004e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.444780625900352250e-02,3.752588998057973524e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.132848456126206160e-01,1.120739291518345893e-01,1.355258756115365788e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.669287472473652056e-01
3.652500291010636890e-01,1.982128918519768246e-02,1.190082909432039759e-01,4.240605649489292417e-01,0.000000000000000000e+00,9.307597641817479117e-02,6.441675812786859523e-04,0.000000000000000000e+00,8.389029811261074221e-02,0.000000000000000000e+00,2.010661224119799848e-02,7.841900807938885498e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.148368006331975527e-01,1.731848057315543143e-01,0.000000000000000000e+00,8.807235260207470218e-02,2.414922684593821256e-01,9.523127255356465815e-02,1.058287822372395715e-01,2.566564558958139841e-01,1.433719075506338647e-01,0.000000000000000000e+00,3.727483344461600678e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.807235260207470218e-02,0.000000000000000000e+00,6.001546769598969933e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.414366633678395879e-02,5.600874923628455099e-02,7.381724977349075900e-02,0.000000000000000000e+00,7.245838713187519042e-02,0.000000000000000000e+00,4.168329326730487588e-02,1.090952004660080132e-01,0.000000000000000000e+00,2.163561857825684331e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.581129335549126935e-02,0.000000000000000000e+00,3.776270836428621824e-02,1.167496397796313340e-01,8.524113603261598837e-02,2.605728269612310466e-02,0.000000000000000000e+00,1.213976483007128127e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.565601563128647844e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.074902287181848069e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.649928153231215500e-02,0.000000000000000000e+00,5.904381664082862524e-02,1.938775286617087923e-02,1.460354928238625782e-01,1.364866262304453154e-02,0.000000000000000000e+00,3.350532371159345435e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.124745822099147474e-02,0.000000000000000000e+00,2.902468140816823194e-02,3.993386199421644633e-02,8.190431493305377897e-02,2.363805929760705998e-02,0.000000000000000000e+00,2.179233997504241571e-03,6.349591400277870834e-02,9.533365293191845002e-02,1.212433051903442777e-01,7.742490647154604000e-02,6.854851173284177979e-02,3.051503870980736000e-02,5.359739048280908608e-02,2.052570065442710645e-01
